object,method,pad,witness,point_object_x_m,point_object_y_m,point_object_z_m,object_outward_normal_x,object_outward_normal_y,object_outward_normal_z,object_source_face_index,source,isaac_measured_contact_geometry
Current D38999/26KJ61SN,baseline,1,31,-0.023122837818769254,-0.006209933939215491,0.009901921823816683,-0.9569400608304213,-0.29028558348266204,0.0,100301,DETERMINISTIC_OFFLINE_RECONSTRUCTION_OF_FROZEN_BASELINE_GRID_POINT,False
Current D38999/26KJ61SN,baseline,2,0,0.021137650589600238,-0.011338003714910078,0.014512695412799724,0.8819213444556897,-0.47139658695568504,0.0,100732,DETERMINISTIC_OFFLINE_RECONSTRUCTION_OF_FROZEN_BASELINE_GRID_POINT,False
Current D38999/26KJ61SN,baseline,2,1,0.021137650589600238,-0.011338003714910078,0.014512695412799724,0.8819213444556897,-0.47139658695568504,0.0,100732,DETERMINISTIC_OFFLINE_RECONSTRUCTION_OF_FROZEN_BASELINE_GRID_POINT,False
Current D38999/26KJ61SN,baseline,2,2,0.021137650589600238,-0.011338003714910078,0.014512695412799724,0.8819213444556897,-0.47139658695568504,0.0,100732,DETERMINISTIC_OFFLINE_RECONSTRUCTION_OF_FROZEN_BASELINE_GRID_POINT,False
Current D38999/26KJ61SN,baseline,2,3,0.021137650589600238,-0.011338003714910078,0.014512695412799724,0.8819213444556897,-0.47139658695568504,0.0,100732,DETERMINISTIC_OFFLINE_RECONSTRUCTION_OF_FROZEN_BASELINE_GRID_POINT,False
Current D38999/26KJ61SN,baseline,2,4,0.021137650589600238,-0.011338003714910078,0.014512695412799724,0.8819213444556897,-0.47139658695568504,0.0,100732,DETERMINISTIC_OFFLINE_RECONSTRUCTION_OF_FROZEN_BASELINE_GRID_POINT,False
Current D38999/26KJ61SN,baseline,2,5,0.021137650589600238,-0.011338003714910078,0.014512695412799724,0.8819213444556897,-0.47139658695568504,0.0,100732,DETERMINISTIC_OFFLINE_RECONSTRUCTION_OF_FROZEN_BASELINE_GRID_POINT,False
Current D38999/26KJ61SN,baseline,2,6,0.02038765854192528,-0.012637046411819605,0.014512689902992086,0.849201950282717,-0.5280682225205657,0.0,100720,DETERMINISTIC_OFFLINE_RECONSTRUCTION_OF_FROZEN_BASELINE_GRID_POINT,False
Current D38999/26KJ61SN,baseline,2,7,0.02038765854192528,-0.012637046411819605,0.014512689902992086,0.849201950282717,-0.5280682225205657,0.0,100720,DETERMINISTIC_OFFLINE_RECONSTRUCTION_OF_FROZEN_BASELINE_GRID_POINT,False
Current D38999/26KJ61SN,baseline,2,8,0.02038765854192528,-0.012637046411819605,0.014512689902992086,0.849201950282717,-0.5280682225205657,0.0,100720,DETERMINISTIC_OFFLINE_RECONSTRUCTION_OF_FROZEN_BASELINE_GRID_POINT,False
Current D38999/26KJ61SN,baseline,2,9,0.02038765854192528,-0.012637046411819605,0.014512689902992086,0.849201950282717,-0.5280682225205657,0.0,100720,DETERMINISTIC_OFFLINE_RECONSTRUCTION_OF_FROZEN_BASELINE_GRID_POINT,False
Current D38999/26KJ61SN,baseline,2,10,0.02038765854192528,-0.012637046411819605,0.014512689902992086,0.849201950282717,-0.5280682225205657,0.0,100720,DETERMINISTIC_OFFLINE_RECONSTRUCTION_OF_FROZEN_BASELINE_GRID_POINT,False
Current D38999/26KJ61SN,baseline,2,11,0.02038765854192528,-0.012637046411819605,0.014512689902992086,0.849201950282717,-0.5280682225205657,0.0,100720,DETERMINISTIC_OFFLINE_RECONSTRUCTION_OF_FROZEN_BASELINE_GRID_POINT,False
Current D38999/26KJ61SN,baseline,3,0,-0.005932719362579119,0.023171662994865165,0.010568252391484068,-0.22707607282025802,0.9738770236290252,0.0,100000,DETERMINISTIC_OFFLINE_RECONSTRUCTION_OF_FROZEN_BASELINE_GRID_POINT,False
Current D38999/26KJ61SN,baseline,3,1,-0.005932719362579119,0.023171662994865165,0.010568252391484068,-0.22707607282025802,0.9738770236290252,0.0,100000,DETERMINISTIC_OFFLINE_RECONSTRUCTION_OF_FROZEN_BASELINE_GRID_POINT,False
Current D38999/26KJ61SN,baseline,3,2,-0.006555669017205119,0.02303379656771707,0.011231814690686452,-0.29028558348266204,0.9569400608304213,0.0,100012,DETERMINISTIC_OFFLINE_RECONSTRUCTION_OF_FROZEN_BASELINE_GRID_POINT,False
Current D38999/26KJ61SN,baseline,3,3,-0.006169950810527916,0.02309252336089758,0.011235521435950836,-0.22707607282025802,0.9738770236290252,0.0,100000,DETERMINISTIC_OFFLINE_RECONSTRUCTION_OF_FROZEN_BASELINE_GRID_POINT,False
Current D38999/26KJ61SN,baseline,3,4,-0.006169950810527916,0.02309252336089758,0.011235521435950836,-0.22707607282025802,0.9738770236290252,0.0,100000,DETERMINISTIC_OFFLINE_RECONSTRUCTION_OF_FROZEN_BASELINE_GRID_POINT,False
Current D38999/26KJ61SN,baseline,3,5,-0.006183469868857747,0.02312990631022098,0.009902534511725083,-0.22707607282025802,0.9738770236290252,0.0,100000,DETERMINISTIC_OFFLINE_RECONSTRUCTION_OF_FROZEN_BASELINE_GRID_POINT,False
Current D38999/26KJ61SN,baseline,3,6,-0.005932719362579119,0.023171662994865165,0.010568252391484068,-0.22707607282025802,0.9738770236290252,0.0,100000,DETERMINISTIC_OFFLINE_RECONSTRUCTION_OF_FROZEN_BASELINE_GRID_POINT,False
Current D38999/26KJ61SN,baseline,3,7,-0.005932719362579119,0.023171662994865165,0.010568252391484068,-0.22707607282025802,0.9738770236290252,0.0,100000,DETERMINISTIC_OFFLINE_RECONSTRUCTION_OF_FROZEN_BASELINE_GRID_POINT,False
Current D38999/26KJ61SN,baseline,3,8,-0.005932719362579119,0.023171662994865165,0.010568252391484068,-0.22707607282025802,0.9738770236290252,0.0,100000,DETERMINISTIC_OFFLINE_RECONSTRUCTION_OF_FROZEN_BASELINE_GRID_POINT,False
Current D38999/26KJ61SN,baseline,3,9,-0.006183469868857747,0.02312990631022098,0.009902534511725083,-0.22707607282025802,0.9738770236290252,0.0,100000,DETERMINISTIC_OFFLINE_RECONSTRUCTION_OF_FROZEN_BASELINE_GRID_POINT,False
Current D38999/26KJ61SN,baseline,3,10,-0.006555669017205119,0.02303379656771707,0.011231814690686452,0.9659257758088206,0.25881923349729663,0.0,100010,DETERMINISTIC_OFFLINE_RECONSTRUCTION_OF_FROZEN_BASELINE_GRID_POINT,False
Current D38999/26KJ61SN,baseline,3,11,-0.006211657342309607,0.023182221560080776,0.009000000427477069,0.9659257758088206,0.25881923349729663,0.0,100010,DETERMINISTIC_OFFLINE_RECONSTRUCTION_OF_FROZEN_BASELINE_GRID_POINT,False
Current D38999/26KJ61SN,baseline,3,12,-0.006555669017205119,0.02303379656771707,0.011231814690686452,0.9659257758088206,0.25881923349729663,0.0,100010,DETERMINISTIC_OFFLINE_RECONSTRUCTION_OF_FROZEN_BASELINE_GRID_POINT,False
Current D38999/26KJ61SN,baseline,3,13,-0.006569067888585432,0.023070847174123603,0.009910762409969978,0.9659257758088206,0.25881923349729663,0.0,100010,DETERMINISTIC_OFFLINE_RECONSTRUCTION_OF_FROZEN_BASELINE_GRID_POINT,False
Current D38999/26KJ61SN,baseline,3,14,-0.006652609619001711,0.023301731197317217,0.008612136232130772,0.9659257758088206,0.25881923349729663,0.0,100010,DETERMINISTIC_OFFLINE_RECONSTRUCTION_OF_FROZEN_BASELINE_GRID_POINT,False
Current D38999/26KJ61SN,baseline,3,15,-0.006652609619001711,0.023301731197317217,0.008612136232130772,0.9659257758088206,0.25881923349729663,0.0,100010,DETERMINISTIC_OFFLINE_RECONSTRUCTION_OF_FROZEN_BASELINE_GRID_POINT,False
Current D38999/26KJ61SN,baseline,3,16,-0.006169950810527916,0.02309252336089758,0.011235521435950836,-0.29028558348266204,0.9569400608304213,0.0,100012,DETERMINISTIC_OFFLINE_RECONSTRUCTION_OF_FROZEN_BASELINE_GRID_POINT,False
Current D38999/26KJ61SN,baseline,3,17,-0.006555669017205119,0.02303379656771707,0.011231814690686452,-0.29028558348266204,0.9569400608304213,0.0,100012,DETERMINISTIC_OFFLINE_RECONSTRUCTION_OF_FROZEN_BASELINE_GRID_POINT,False
Current D38999/26KJ61SN,baseline,3,18,-0.006555669017205119,0.02303379656771707,0.011231814690686452,-0.29028558348266204,0.9569400608304213,0.0,100012,DETERMINISTIC_OFFLINE_RECONSTRUCTION_OF_FROZEN_BASELINE_GRID_POINT,False
Current D38999/26KJ61SN,baseline,3,19,-0.006555669017205119,0.02303379656771707,0.011231814690686452,-0.29028558348266204,0.9569400608304213,0.0,100012,DETERMINISTIC_OFFLINE_RECONSTRUCTION_OF_FROZEN_BASELINE_GRID_POINT,False
Current D38999/26KJ61SN,baseline,3,20,-0.006183469868857747,0.02312990631022098,0.009902534511725083,-0.29028558348266204,0.9569400608304213,0.0,100012,DETERMINISTIC_OFFLINE_RECONSTRUCTION_OF_FROZEN_BASELINE_GRID_POINT,False
Current D38999/26KJ61SN,baseline,3,21,-0.006569067888585432,0.023070847174123603,0.009910762409969978,-0.29028558348266204,0.9569400608304213,0.0,100012,DETERMINISTIC_OFFLINE_RECONSTRUCTION_OF_FROZEN_BASELINE_GRID_POINT,False
Current D38999/26KJ61SN,baseline,3,22,-0.006183469868857747,0.02312990631022098,0.009902534511725083,-0.29028558348266204,0.9569400608304213,0.0,100012,DETERMINISTIC_OFFLINE_RECONSTRUCTION_OF_FROZEN_BASELINE_GRID_POINT,False
Current D38999/26KJ61SN,baseline,3,23,-0.006569067888585432,0.023070847174123603,0.009910762409969978,-0.29028558348266204,0.9569400608304213,0.0,100012,DETERMINISTIC_OFFLINE_RECONSTRUCTION_OF_FROZEN_BASELINE_GRID_POINT,False
Current D38999/26KJ61SN,baseline,3,24,-0.006169950810527916,0.02309252336089758,0.011235521435950836,-0.9659257758088206,-0.25881923349729663,0.0,100003,DETERMINISTIC_OFFLINE_RECONSTRUCTION_OF_FROZEN_BASELINE_GRID_POINT,False
Current D38999/26KJ61SN,baseline,3,25,-0.006167800710968577,0.023086593848654496,0.010568250848242644,-0.9659257758088206,-0.25881923349729663,0.0,100003,DETERMINISTIC_OFFLINE_RECONSTRUCTION_OF_FROZEN_BASELINE_GRID_POINT,False
Current D38999/26KJ61SN,baseline,3,26,-0.006167800710968577,0.023086593848654496,0.010568250848242644,-0.9659257758088206,-0.25881923349729663,0.0,100003,DETERMINISTIC_OFFLINE_RECONSTRUCTION_OF_FROZEN_BASELINE_GRID_POINT,False
Current D38999/26KJ61SN,baseline,3,27,-0.006183469868857747,0.02312990631022098,0.009902534511725083,-0.9659257758088206,-0.25881923349729663,0.0,100003,DETERMINISTIC_OFFLINE_RECONSTRUCTION_OF_FROZEN_BASELINE_GRID_POINT,False
Current D38999/26KJ61SN,baseline,3,28,-0.006183469868857747,0.02312990631022098,0.009902534511725083,-0.9659257758088206,-0.25881923349729663,0.0,100003,DETERMINISTIC_OFFLINE_RECONSTRUCTION_OF_FROZEN_BASELINE_GRID_POINT,False
Current D38999/26KJ61SN,baseline,3,29,-0.006183469868857747,0.02312990631022098,0.009902534511725083,-0.9659257758088206,-0.25881923349729663,0.0,100003,DETERMINISTIC_OFFLINE_RECONSTRUCTION_OF_FROZEN_BASELINE_GRID_POINT,False
Current D38999/26KJ61SN,baseline,3,30,-0.006169950810527916,0.02309252336089758,0.011235521435950836,-0.29028558348266204,0.9569400608304213,0.0,100013,DETERMINISTIC_OFFLINE_RECONSTRUCTION_OF_FROZEN_BASELINE_GRID_POINT,False
Current D38999/26KJ61SN,baseline,3,31,-0.006183469868857747,0.02312990631022098,0.009902534511725083,-0.29028558348266204,0.9569400608304213,0.0,100013,DETERMINISTIC_OFFLINE_RECONSTRUCTION_OF_FROZEN_BASELINE_GRID_POINT,False
Current D38999/26KJ61SN,finite_set_best,1,0,0.014005544372385175,0.019426538865009377,0.0041723342319602355,0.5824780199422419,0.8128464530796484,-0.0,98693,STORED_FINITE_SEARCH_RESULT,False
Current D38999/26KJ61SN,finite_set_best,1,1,0.014005544372385175,0.019426538865009377,0.0041723342319602355,0.5824780199422419,0.8128464530796484,0.0,98692,STORED_FINITE_SEARCH_RESULT,False
Current D38999/26KJ61SN,finite_set_best,1,2,0.014011731247759191,0.019444464428822195,0.0028508306177727205,0.5824780199422419,0.8128464530796484,0.0,98692,STORED_FINITE_SEARCH_RESULT,False
Current D38999/26KJ61SN,finite_set_best,1,3,0.014011731247759191,0.019444464428822195,0.0028508306177727205,0.5824780199422419,0.8128464530796484,0.0,98692,STORED_FINITE_SEARCH_RESULT,False
Current D38999/26KJ61SN,finite_set_best,1,4,0.014011731247759191,0.019444464428822195,0.0028508306177727205,0.5824780199422419,0.8128464530796484,0.0,98692,STORED_FINITE_SEARCH_RESULT,False
Current D38999/26KJ61SN,finite_set_best,1,5,0.014005544372385175,0.019426538865009377,0.0041723342319602355,0.5824780199422419,0.8128464530796484,-0.0,98693,STORED_FINITE_SEARCH_RESULT,False
Current D38999/26KJ61SN,finite_set_best,1,6,0.014005544372385175,0.019426538865009377,0.0041723342319602355,0.5824780199422419,0.8128464530796484,-0.0,98693,STORED_FINITE_SEARCH_RESULT,False
Current D38999/26KJ61SN,finite_set_best,1,7,0.014342454839381907,0.0192297937255963,0.004177212603140683,0.5824780199422419,0.8128464530796484,-0.0,98693,STORED_FINITE_SEARCH_RESULT,False
Current D38999/26KJ61SN,finite_set_best,1,8,0.014337024035269966,0.0192140793227737,0.0035101193688963014,0.5824780199422419,0.8128464530796484,-0.0,98693,STORED_FINITE_SEARCH_RESULT,False
Current D38999/26KJ61SN,finite_set_best,1,9,0.014005544372385175,0.019426538865009377,0.0041723342319602355,0.5824780199422419,0.8128464530796484,-0.0,98693,STORED_FINITE_SEARCH_RESULT,False
Current D38999/26KJ61SN,finite_set_best,1,10,0.014005544372385175,0.019426538865009377,0.0041723342319602355,0.5824780199422419,0.8128464530796484,-0.0,98693,STORED_FINITE_SEARCH_RESULT,False
Current D38999/26KJ61SN,finite_set_best,1,11,0.014005544372385175,0.019426538865009377,0.0041723342319602355,0.5824780199422419,0.8128464530796484,-0.0,98693,STORED_FINITE_SEARCH_RESULT,False
Current D38999/26KJ61SN,finite_set_best,1,12,0.014337024035269966,0.0192140793227737,0.0035101193688963014,0.5824780199422419,0.8128464530796484,-0.0,98693,STORED_FINITE_SEARCH_RESULT,False
Current D38999/26KJ61SN,finite_set_best,1,13,0.014005544372385175,0.019426538865009377,0.0041723342319602355,0.5824780199422419,0.8128464530796484,-0.0,98693,STORED_FINITE_SEARCH_RESULT,False
Current D38999/26KJ61SN,finite_set_best,1,14,0.014011731247759191,0.019444464428822195,0.0028508306177727205,0.5824780199422419,0.8128464530796484,-0.0,98693,STORED_FINITE_SEARCH_RESULT,False
Current D38999/26KJ61SN,finite_set_best,2,0,-0.02335189390643108,0.005480844065481976,0.006827657214612058,-0.9738770236290253,0.22707607282025807,0.0,99053,STORED_FINITE_SEARCH_RESULT,False
Current D38999/26KJ61SN,finite_set_best,2,1,-0.02335189390643108,0.005480844065481976,0.006827657214612058,-0.9738770236290253,0.22707607282025807,0.0,99053,STORED_FINITE_SEARCH_RESULT,False
Current D38999/26KJ61SN,finite_set_best,2,2,-0.02335189390643108,0.005480844065481976,0.006827657214612058,-0.9738770236290253,0.22707607282025807,0.0,99053,STORED_FINITE_SEARCH_RESULT,False
Current D38999/26KJ61SN,finite_set_best,2,3,-0.02335189390643108,0.005480844065481976,0.006827657214612058,-0.9738770236290253,0.22707607282025807,0.0,99053,STORED_FINITE_SEARCH_RESULT,False
Current D38999/26KJ61SN,finite_set_best,2,4,-0.02335189390643108,0.005480844065481976,0.006827657214612058,-0.9738770236290253,0.22707607282025807,0.0,99053,STORED_FINITE_SEARCH_RESULT,False
Current D38999/26KJ61SN,finite_set_best,2,5,-0.02335189390643108,0.005480844065481976,0.006827657214612058,-0.9738770236290253,0.22707607282025807,0.0,99053,STORED_FINITE_SEARCH_RESULT,False
Current D38999/26KJ61SN,finite_set_best,2,6,-0.022963674208431942,0.006929735181492806,0.00682765170480442,-0.9569400608304214,0.290285583482662,0.0,99041,STORED_FINITE_SEARCH_RESULT,False
Current D38999/26KJ61SN,finite_set_best,2,7,-0.022963674208431942,0.006929735181492806,0.00682765170480442,-0.9569400608304214,0.290285583482662,0.0,99041,STORED_FINITE_SEARCH_RESULT,False
Current D38999/26KJ61SN,finite_set_best,2,8,-0.022963674208431942,0.006929735181492806,0.00682765170480442,-0.9569400608304214,0.290285583482662,0.0,99041,STORED_FINITE_SEARCH_RESULT,False
Current D38999/26KJ61SN,finite_set_best,2,9,-0.022963674208431942,0.006929735181492806,0.00682765170480442,-0.9569400608304214,0.290285583482662,0.0,99041,STORED_FINITE_SEARCH_RESULT,False
Current D38999/26KJ61SN,finite_set_best,2,10,-0.022963674208431942,0.006929735181492806,0.00682765170480442,-0.9569400608304214,0.290285583482662,0.0,99041,STORED_FINITE_SEARCH_RESULT,False
Current D38999/26KJ61SN,finite_set_best,2,11,-0.022963674208431942,0.006929735181492806,0.00682765170480442,-0.9569400608304214,0.290285583482662,0.0,99041,STORED_FINITE_SEARCH_RESULT,False
Current D38999/26KJ61SN,finite_set_best,3,0,0.0024116031122576303,-0.023844131516629,0.004181616136774001,0.09801642034979077,-0.9951847975837519,0.0,99400,STORED_FINITE_SEARCH_RESULT,False
Current D38999/26KJ61SN,finite_set_best,3,1,0.0024116031122576303,-0.023844131516629,0.004181616136774001,0.09801642034979077,-0.9951847975837519,0.0,99400,STORED_FINITE_SEARCH_RESULT,False
Current D38999/26KJ61SN,finite_set_best,3,2,0.0028049288528171953,-0.02382572485152641,0.003519423306932834,0.09801642034979077,-0.9951847975837519,0.0,99400,STORED_FINITE_SEARCH_RESULT,False
Current D38999/26KJ61SN,finite_set_best,3,3,0.0024116031122576303,-0.023844131516629,0.004181616136774001,0.09801642034979077,-0.9951847975837519,0.0,99400,STORED_FINITE_SEARCH_RESULT,False
Current D38999/26KJ61SN,finite_set_best,3,4,0.0024116031122576303,-0.023844131516629,0.004181616136774001,0.09801642034979077,-0.9951847975837519,0.0,99401,STORED_FINITE_SEARCH_RESULT,False
Current D38999/26KJ61SN,finite_set_best,3,5,0.0024116031122576303,-0.023844131516629,0.004181616136774001,0.09801642034979077,-0.9951847975837519,0.0,99401,STORED_FINITE_SEARCH_RESULT,False
Current D38999/26KJ61SN,finite_set_best,3,6,0.0024116031122576303,-0.023844131516629,0.004181616136774001,0.09801642034979077,-0.9951847975837519,0.0,99401,STORED_FINITE_SEARCH_RESULT,False
Current D38999/26KJ61SN,finite_set_best,3,7,0.0024116031122576303,-0.023844131516629,0.004181616136774001,0.09801642034979077,-0.9951847975837519,0.0,99401,STORED_FINITE_SEARCH_RESULT,False
Current D38999/26KJ61SN,finite_set_best,3,8,0.002408059039415293,-0.023862458507993838,0.002860108298541185,0.09801642034979077,-0.9951847975837519,0.0,99400,STORED_FINITE_SEARCH_RESULT,False
Current D38999/26KJ61SN,finite_set_best,3,9,0.0028049288528171953,-0.02382572485152641,0.003519423306932834,0.09801642034979077,-0.9951847975837519,0.0,99400,STORED_FINITE_SEARCH_RESULT,False
Current D38999/26KJ61SN,finite_set_best,3,10,0.002408059039415293,-0.023862458507993838,0.002860108298541185,0.09801642034979077,-0.9951847975837519,0.0,99400,STORED_FINITE_SEARCH_RESULT,False
Current D38999/26KJ61SN,finite_set_best,3,11,0.002408059039415293,-0.023862458507993838,0.002860108298541185,0.09801642034979077,-0.9951847975837519,0.0,99400,STORED_FINITE_SEARCH_RESULT,False
